sample_id,source,gesture,mst,mst_origin,split,sampling_weight,augmentation_hint
b4ab0e44-be32-4fc2-8bae-c2e38b807417,hagrid,two_up_inverted,2,imputed,train,2.0,
freihand_00006872,freihand,unknown,7,imputed,train,1.0,
00713c1a-007e-4651-bef5-09c4019f19c6,hagrid,dislike,1,imputed,train,2.0,
freihand_00011592,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00025505,freihand,unknown,7,imputed,train,1.0,
052b7fcf-84c6-4fb4-aaca-9bb1cbb27c73,hagrid,like,1,imputed,train,2.0,
416f5835-27fb-4691-bcad-ec4cf85293b6,hagrid,three,2,imputed,train,2.0,
0256395c-edec-4aa9-abc3-24fded547d8a,hagrid,two_up_inverted,6,imputed,train,1.0,
freihand_00025371,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00028098,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00030515,freihand,unknown,6,imputed,train,1.0,
freihand_00003594,freihand,unknown,10,imputed,train,2.0,
b9861ba0-3154-444f-ba86-a10a2f9bdf35,hagrid,stop_inverted,1,imputed,train,2.0,
00ac6dfd-4e4c-40ac-9a16-1f411b4bb7f6,hagrid,peace,3,imputed,train,2.0,
freihand_00025852,freihand,unknown,3,imputed,train,2.0,
freihand_00005067,freihand,unknown,10,imputed,train,2.0,
freihand_00004722,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00012316,freihand,unknown,2,imputed,train,2.0,
freihand_00031020,freihand,unknown,10,imputed,train,2.0,
013a91b7-367b-4e42-af01-316a70e1cc2b,hagrid,fist,10,imputed,train,2.0,
freihand_00023653,freihand,unknown,2,imputed,train,2.0,
freihand_00025551,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00019284,freihand,unknown,10,imputed,train,2.0,
0151d388-a8e3-442d-8601-f721a7b6f1f5,hagrid,rock,8,imputed,train,1.0,color_jitter_dark_candidate
0182dc90-3c8f-46f1-8ebb-f7e40cedf8c7,hagrid,dislike,2,imputed,train,2.0,
freihand_00031650,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00011342,freihand,unknown,7,imputed,train,1.0,
005286fb-1c9e-45f9-b33a-5fed75d95f4b,hagrid,two_up_inverted,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00000889,freihand,unknown,3,imputed,train,2.0,
freihand_00012989,freihand,unknown,6,imputed,train,1.0,
02be4792-efcc-41a2-b1e6-1015afa0ba89,hagrid,ok,3,imputed,train,2.0,
aeb684e1-83cb-458b-bfde-d55f035027b0,hagrid,two_up_inverted,6,imputed,train,1.0,
freihand_00011353,freihand,unknown,4,imputed,train,1.0,
freihand_00007134,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
005a09d1-e64f-4eb8-8592-6085867e97da,hagrid,mute,7,imputed,train,1.0,
3db37e86-b730-4370-b0e8-72631f971372,hagrid,peace_inverted,3,imputed,train,2.0,
freihand_00027429,freihand,unknown,10,imputed,train,2.0,
9f6b5f0e-3653-4122-8cac-47cd7beae76f,hagrid,peace_inverted,1,imputed,train,2.0,
freihand_00019148,freihand,unknown,6,imputed,train,1.0,
03a6ef72-a1ab-4b20-b2a9-103d48f2fbea,hagrid,stop,3,imputed,train,2.0,
c74c0d2f-2a63-485d-b04a-db598a27db7f,hagrid,two_up_inverted,5,imputed,train,1.0,
01ef94c3-3ea7-4628-969a-7a224fa15b2d,hagrid,ok,7,imputed,train,1.0,
11ced830-0993-4f0c-99f4-e1ea047b3368,hagrid,stop_inverted,7,imputed,train,1.0,
00f99e94-2386-4f84-9b46-464d1a0531a2,hagrid,peace,8,imputed,train,1.0,color_jitter_dark_candidate
016a9ac0-9257-4bb6-8291-d4b206fd4fb9,hagrid,dislike,10,imputed,train,2.0,
freihand_00017137,freihand,unknown,1,imputed,train,2.0,
freihand_00028593,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
002e5485-87dd-4b79-a9ef-c6a1d723e67b,hagrid,dislike,5,imputed,train,1.0,
freihand_00021724,freihand,unknown,1,imputed,train,2.0,
freihand_00006563,freihand,unknown,5,imputed,train,1.0,
030b7472-0650-471b-bc78-527fb18c324b,hagrid,rock,5,imputed,train,1.0,
freihand_00015800,freihand,unknown,5,imputed,train,1.0,
freihand_00030848,freihand,unknown,6,imputed,train,1.0,
955791a2-cf34-480a-b167-16ea78d90768,hagrid,peace_inverted,10,imputed,train,2.0,
freihand_00030658,freihand,unknown,1,imputed,train,2.0,
freihand_00022938,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
0115e737-7c43-4565-ad40-55f4fea7b6d1,hagrid,stop,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00017136,freihand,unknown,10,imputed,train,2.0,
freihand_00029113,freihand,unknown,1,imputed,train,2.0,
freihand_00004638,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00015709,freihand,unknown,3,imputed,train,2.0,
freihand_00008726,freihand,unknown,6,imputed,train,1.0,
0403b967-899e-491b-a29f-921e2d21148d,hagrid,rock,6,imputed,train,1.0,
freihand_00025976,freihand,unknown,6,imputed,train,1.0,
d2493be6-b897-49fd-af96-16d9502c7ab0,hagrid,stop_inverted,1,imputed,train,2.0,
freihand_00021475,freihand,unknown,3,imputed,train,2.0,
1c35d2b3-ad2d-4840-be01-dc5cb385f69a,hagrid,three,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00007108,freihand,unknown,4,imputed,train,1.0,
freihand_00003554,freihand,unknown,7,imputed,train,1.0,
012d61ab-4619-4804-b263-a24c956f56b7,hagrid,four,10,imputed,train,2.0,
200c3af1-0d72-465d-bb6d-b4e46d153a95,hagrid,three2,8,imputed,train,1.0,color_jitter_dark_candidate
20ef6b19-76a2-4a3e-8212-5ceef3d85047,hagrid,stop_inverted,7,imputed,train,1.0,
57974375-bb1c-447c-95c6-a7b23a69cbe6,hagrid,stop_inverted,10,imputed,train,2.0,
freihand_00017173,freihand,unknown,1,imputed,train,2.0,
freihand_00021157,freihand,unknown,2,imputed,train,2.0,
freihand_00004108,freihand,unknown,2,imputed,train,2.0,
freihand_00018654,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00001777,freihand,unknown,1,imputed,train,2.0,
4e09efa1-6d85-41e5-8909-4d812aa7b40c,hagrid,peace_inverted,4,imputed,train,1.0,
freihand_00011481,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
00fd8914-530c-43b7-9b76-b457caed0160,hagrid,fist,2,imputed,train,2.0,
freihand_00012309,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
0284f933-22e4-4ad4-844e-64e11286e20f,hagrid,stop,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00017452,freihand,unknown,3,imputed,train,2.0,
freihand_00023290,freihand,unknown,2,imputed,train,2.0,
059d6174-f7e9-4549-93ca-49e9c079f0bc,hagrid,one,6,imputed,train,1.0,
07eb3863-6caa-40e5-a7b2-162014d02c3f,hagrid,fist,6,imputed,train,1.0,
freihand_00018442,freihand,unknown,2,imputed,train,2.0,
freihand_00016267,freihand,unknown,2,imputed,train,2.0,
freihand_00029669,freihand,unknown,5,imputed,train,1.0,
freihand_00017982,freihand,unknown,10,imputed,train,2.0,
d828cc5c-f063-4e6e-8a7f-b148990ad002,hagrid,two_up_inverted,7,imputed,train,1.0,
05d41ba2-3745-48a4-b783-4f30a898aec0,hagrid,fist,6,imputed,train,1.0,
06cf2846-61c0-4105-b8fb-567e67a56cc3,hagrid,four,2,imputed,train,2.0,
41c51c65-0081-4c5c-949c-2f360ad4c94b,hagrid,three,7,imputed,train,1.0,
freihand_00032098,freihand,unknown,2,imputed,train,2.0,
790bf7f7-277b-494c-b253-ec084cd95a4e,hagrid,three2,7,imputed,train,1.0,
051c1b08-6258-4154-bbe7-8bcde0775209,hagrid,palm,10,imputed,train,2.0,
45f96fed-18c0-44ef-ac7e-40fc5eeea9e5,hagrid,call,7,imputed,train,1.0,
freihand_00021553,freihand,unknown,2,imputed,train,2.0,
freihand_00032431,freihand,unknown,3,imputed,train,2.0,
freihand_00028157,freihand,unknown,5,imputed,train,1.0,
2eb70e2d-edd7-4467-b46b-1c089515d4c6,hagrid,three,1,imputed,train,2.0,
freihand_00004367,freihand,unknown,7,imputed,train,1.0,
0151d388-a8e3-442d-8601-f721a7b6f1f5,hagrid,rock,8,imputed,train,1.0,color_jitter_dark_candidate
01d4e5dd-ec87-49f2-9d82-b9c8b7fae70a,hagrid,peace,10,imputed,train,2.0,
freihand_00018525,freihand,unknown,10,imputed,train,2.0,
0714e8a3-121b-4ed5-ab0e-ce8dd1e6ca6b,hagrid,palm,2,imputed,train,2.0,
freihand_00013461,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
02c27389-42db-4169-898d-76c9e8439335,hagrid,palm,7,imputed,train,1.0,
03a97f1f-b622-482b-ade5-76c8769221a4,hagrid,palm,2,imputed,train,2.0,
freihand_00021053,freihand,unknown,6,imputed,train,1.0,
freihand_00000395,freihand,unknown,7,imputed,train,1.0,
freihand_00028557,freihand,unknown,10,imputed,train,2.0,
freihand_00008102,freihand,unknown,7,imputed,train,1.0,
060e140b-97a3-4700-94d1-e95c1ef598fb,hagrid,like,10,imputed,train,2.0,
00b0135c-b2ed-439a-9bc1-8db448a0c451,hagrid,like,1,imputed,train,2.0,
00509e79-f0b8-41ac-9ccc-86f1f11d8079,hagrid,stop,7,imputed,train,1.0,
freihand_00000393,freihand,unknown,10,imputed,train,2.0,
04f86251-9ed7-4161-8fce-dc8d5d68d897,hagrid,like,1,imputed,train,2.0,
freihand_00005475,freihand,unknown,10,imputed,train,2.0,
080ae570-0229-4497-a2d6-db286ee14813,hagrid,fist,9,imputed,train,1.0,color_jitter_dark_candidate
028930ac-4eec-4468-89ce-5fc1af2bfd23,hagrid,mute,5,imputed,train,1.0,
1c297090-8d81-4671-a256-b99ac994c96d,hagrid,call,7,imputed,train,1.0,
0010d045-051c-42b0-a322-02670867dd72,hagrid,stop,5,imputed,train,1.0,
04303733-406d-48b0-819a-5ac1c53391f1,hagrid,one,10,imputed,train,2.0,
57f82338-1911-4925-8354-5fff9ddd7089,hagrid,peace_inverted,1,imputed,train,2.0,
freihand_00002133,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00013213,freihand,unknown,2,imputed,train,2.0,
freihand_00019730,freihand,unknown,7,imputed,train,1.0,
076e0e49-8129-49fb-86bd-2c260ddba632,hagrid,like,6,imputed,train,1.0,
00255531-cffe-4682-82da-47438a0e6fb4,hagrid,palm,9,imputed,train,1.0,color_jitter_dark_candidate
04b8c795-0815-4cff-bcbc-d10996df3b7f,hagrid,fist,5,imputed,train,1.0,
freihand_00029816,freihand,unknown,6,imputed,train,1.0,
freihand_00010813,freihand,unknown,3,imputed,train,2.0,
0003a570-72ec-44c8-b0dd-c3ce6bb98a08,hagrid,two_up_inverted,10,imputed,train,2.0,
freihand_00030826,freihand,unknown,3,imputed,train,2.0,
