sample_id,source,gesture,mst,mst_origin,split,sampling_weight,augmentation_hint
adb8dc87-a5c4-4d61-9c69-5001e34dd3eb,hagrid,peace,6,imputed,train,1.0,
34abab04-4741-4495-a425-58aced205d29,hagrid,like,9,imputed,train,1.0,color_jitter_dark_candidate
63051bed-eddf-43dc-b1f5-e5e96395a751,hagrid,palm,6,imputed,train,1.0,
freihand_00006918,freihand,unknown,10,imputed,train,2.0,
ff9e4e9f-e8bb-48e6-9005-c6ce2d0aa8f5,hagrid,stop,7,imputed,train,1.0,
31027bf4-4557-4ee7-9a0e-d9fa03c6d874,hagrid,peace_inverted,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00027983,freihand,unknown,5,imputed,train,1.0,
freihand_00022594,freihand,unknown,3,imputed,train,2.0,
a00de42f-4f69-4db0-97b7-11ed665e36c0,hagrid,stop_inverted,10,imputed,train,2.0,
freihand_00030589,freihand,unknown,3,imputed,train,2.0,
0ec981cc-7e19-4f6d-ab82-caf4c1c7c194,hagrid,four,3,imputed,train,2.0,
freihand_00004070,freihand,unknown,5,imputed,train,1.0,
92e1dea3-d7a3-49ce-81aa-7b2bace62419,hagrid,peace_inverted,2,imputed,train,2.0,
f81d1f1e-2acd-42e6-85fc-9e6de667113e,hagrid,rock,7,imputed,train,1.0,
freihand_00019018,freihand,unknown,3,imputed,train,2.0,
freihand_00017260,freihand,unknown,4,imputed,train,1.0,
fd8744e2-2794-4f21-8881-cac2cb120d7d,hagrid,dislike,5,imputed,train,1.0,
freihand_00012961,freihand,unknown,3,imputed,train,2.0,
freihand_00017921,freihand,unknown,5,imputed,train,1.0,
992273b6-bef2-45eb-bcbe-3304e32df0c6,hagrid,stop_inverted,3,imputed,train,2.0,
620cba52-445b-4937-ac4a-fedb5e86f3b1,hagrid,fist,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00030608,freihand,unknown,7,imputed,train,1.0,
7f72749f-3af4-4f74-aad0-217d50bc4d95,hagrid,peace,6,imputed,train,1.0,
16b42dcd-04de-4aca-b99b-ba3f9bc34b15,hagrid,stop_inverted,6,imputed,train,1.0,
freihand_00006044,freihand,unknown,6,imputed,train,1.0,
freihand_00020272,freihand,unknown,1,imputed,train,2.0,
16ab698a-5a4c-4eaf-ad0e-954866e61613,hagrid,peace_inverted,5,imputed,train,1.0,
freihand_00008259,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
a56305dd-a438-4362-b8ec-ca0013d8b713,hagrid,stop_inverted,3,imputed,train,2.0,
freihand_00014103,freihand,unknown,10,imputed,train,2.0,
freihand_00008693,freihand,unknown,6,imputed,train,1.0,
33552261-b711-4b03-b13c-e32f87abeaf6,hagrid,peace,10,imputed,train,2.0,
freihand_00008627,freihand,unknown,6,imputed,train,1.0,
b5d5e402-77e4-44d5-b53c-04b2a744658c,hagrid,like,10,imputed,train,2.0,
freihand_00002081,freihand,unknown,6,imputed,train,1.0,
freihand_00007170,freihand,unknown,10,imputed,train,2.0,
20cba91d-d104-4534-86bb-a599f07f8ce8,hagrid,peace_inverted,5,imputed,train,1.0,
freihand_00014596,freihand,unknown,2,imputed,train,2.0,
3da5f8ee-c512-4f89-b967-fee2941a763c,hagrid,like,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00016584,freihand,unknown,10,imputed,train,2.0,
fb8088ce-4425-4136-9bfc-30550f8e2842,hagrid,stop,10,imputed,train,2.0,
freihand_00016195,freihand,unknown,2,imputed,train,2.0,
freihand_00032115,freihand,unknown,10,imputed,train,2.0,
freihand_00001855,freihand,unknown,2,imputed,train,2.0,
d0e3a386-1325-44b7-ab12-24ffcc9f8771,hagrid,palm,5,imputed,train,1.0,
481248ea-6bb0-49b8-843c-58bfc1983f0c,hagrid,three,5,imputed,train,1.0,
freihand_00018776,freihand,unknown,5,imputed,train,1.0,
freihand_00020155,freihand,unknown,2,imputed,train,2.0,
b95cb6a3-ee5b-47fc-b9f3-eb205065afec,hagrid,four,9,imputed,train,1.0,color_jitter_dark_candidate
d963b8fe-5d86-4058-ac7b-c52fa90fb00c,hagrid,two_up,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00024183,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00007032,freihand,unknown,10,imputed,train,2.0,
freihand_00003333,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00013321,freihand,unknown,1,imputed,train,2.0,
7c644a38-1513-453a-950a-12722f9c8b96,hagrid,two_up,5,imputed,train,1.0,
08382f5d-91e4-40a8-998b-df35c301fb59,hagrid,ok,3,imputed,train,2.0,
419e57db-977b-4437-b7e9-c24e7db42fe0,hagrid,one,6,imputed,train,1.0,
3f9bdbd2-7192-4c95-b0b4-31fdda629bbe,hagrid,two_up,2,imputed,train,2.0,
freihand_00004396,freihand,unknown,1,imputed,train,2.0,
cd35e565-08ab-4ba7-9133-9d258e8fe06e,hagrid,palm,5,imputed,train,1.0,
0b82b329-7997-4892-a68a-4168be2c1975,hagrid,like,3,imputed,train,2.0,
bc55e761-50eb-4888-a57f-710dd409671a,hagrid,two_up_inverted,2,imputed,train,2.0,
freihand_00000065,freihand,unknown,6,imputed,train,1.0,
freihand_00010908,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00026995,freihand,unknown,2,imputed,train,2.0,
906b14d6-2b86-4589-8a59-e4ca5c8f09a5,hagrid,rock,1,imputed,train,2.0,
d4076a50-e45a-4979-88c9-5a2da655e9f5,hagrid,like,7,imputed,train,1.0,
3e136351-6484-4605-9119-1daea5933b1c,hagrid,four,4,imputed,train,1.0,
7333d094-0a50-4765-b461-728d025d9a6c,hagrid,four,4,imputed,train,1.0,
freihand_00022829,freihand,unknown,6,imputed,train,1.0,
3970eb5a-88fe-4e3e-a535-bc6597a371c1,hagrid,two_up,2,imputed,train,2.0,
freihand_00014489,freihand,unknown,5,imputed,train,1.0,
8f9ed689-7ca8-48ad-a26e-2c57e85c4dd7,hagrid,mute,7,imputed,train,1.0,
freihand_00027100,freihand,unknown,4,imputed,train,1.0,
4f0136fa-53ce-454e-9f6c-e316c6eb1869,hagrid,stop,1,imputed,train,2.0,
68f5219d-cf64-4c2c-a4e1-3240d38893c7,hagrid,stop_inverted,2,imputed,train,2.0,
3267adcf-9f7c-4090-9980-05c0a3fe7232,hagrid,four,8,imputed,train,1.0,color_jitter_dark_candidate
0ec5f98a-726f-49dd-9e1d-450738a5f5fe,hagrid,dislike,10,imputed,train,2.0,
freihand_00032506,freihand,unknown,1,imputed,train,2.0,
freihand_00011609,freihand,unknown,7,imputed,train,1.0,
7b8d7307-34db-4200-aab9-4626d6d3c09b,hagrid,palm,10,imputed,train,2.0,
384da273-9427-45b3-9b8a-a5d3e706a443,hagrid,palm,1,imputed,train,2.0,
791e13cd-fa3d-4910-b8c9-9fa257600b00,hagrid,dislike,10,imputed,train,2.0,
377a1afd-8fc4-44c3-9782-6e0cee2dc5c4,hagrid,peace_inverted,3,imputed,train,2.0,
freihand_00028044,freihand,unknown,10,imputed,train,2.0,
d098c1be-d510-4a51-9488-f82116c98894,hagrid,peace,5,imputed,train,1.0,
freihand_00028882,freihand,unknown,3,imputed,train,2.0,
a2ce1c90-07fb-4ec9-a913-f17ede9179a5,hagrid,rock,5,imputed,train,1.0,
dd43d264-9528-45a9-8a7f-ea6c6b962cf5,hagrid,dislike,1,imputed,train,2.0,
freihand_00018727,freihand,unknown,2,imputed,train,2.0,
freihand_00026545,freihand,unknown,1,imputed,train,2.0,
3d3bd349-17a6-4c20-aed9-9dc4f7c9fffb,hagrid,palm,5,imputed,train,1.0,
freihand_00023181,freihand,unknown,10,imputed,train,2.0,
b1927f2a-57c4-4f8a-8469-be44a9b602cc,hagrid,two_up,2,imputed,train,2.0,
a83dc1d2-d371-4d8e-a845-755156916aae,hagrid,peace_inverted,7,imputed,train,1.0,
freihand_00002402,freihand,unknown,6,imputed,train,1.0,
freihand_00024633,freihand,unknown,10,imputed,train,2.0,
98a140b7-c075-48e3-9709-740cfb860072,hagrid,two_up_inverted,5,imputed,train,1.0,
freihand_00028343,freihand,unknown,5,imputed,train,1.0,
freihand_00011870,freihand,unknown,7,imputed,train,1.0,
freihand_00020831,freihand,unknown,7,imputed,train,1.0,
freihand_00013804,freihand,unknown,2,imputed,train,2.0,
14fb4abd-8520-4b79-9894-cd083a3c4c59,hagrid,palm,5,imputed,train,1.0,
0e8b7110-5406-46a7-943e-16d2915be36d,hagrid,two_up,2,imputed,train,2.0,
5e2c9f8e-541e-40ca-b775-ec775a24f8b9,hagrid,peace_inverted,7,imputed,train,1.0,
68449881-d785-4fbf-bf24-3b03d0733f58,hagrid,palm,3,imputed,train,2.0,
freihand_00020501,freihand,unknown,5,imputed,train,1.0,
d029cc2a-cc68-4ea2-82ac-df64ec04ef12,hagrid,two_up,5,imputed,train,1.0,
freihand_00032055,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
ab7285ca-de42-4d94-962d-85296345581b,hagrid,ok,3,imputed,train,2.0,
f64ee9a1-6455-4547-a195-72971520ec67,hagrid,ok,7,imputed,train,1.0,
922c7e0a-aeff-4f17-85a4-c35a3d30ad68,hagrid,palm,8,imputed,train,1.0,color_jitter_dark_candidate
6ecaf917-8507-43b2-9d50-35c5a28c8f31,hagrid,fist,6,imputed,train,1.0,
freihand_00024000,freihand,unknown,10,imputed,train,2.0,
2cc3a536-0af3-435d-a442-da0e0ba9f129,hagrid,mute,1,imputed,train,2.0,
99272a57-7640-4296-bce6-fbbc4e0d8830,hagrid,three,10,imputed,train,2.0,
freihand_00031115,freihand,unknown,5,imputed,train,1.0,
freihand_00032511,freihand,unknown,10,imputed,train,2.0,
bdda9dfa-f336-47a4-a3b9-5eb11aff2e01,hagrid,peace,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00026656,freihand,unknown,1,imputed,train,2.0,
freihand_00018340,freihand,unknown,1,imputed,train,2.0,
freihand_00015032,freihand,unknown,7,imputed,train,1.0,
a05def25-0f0c-4474-9345-7903a2cc7627,hagrid,three2,2,imputed,train,2.0,
78b49d04-afb0-40c3-b346-b3bc22ca26ea,hagrid,like,6,imputed,train,1.0,
66ff03b6-446d-4b27-9296-44dc42df9a4d,hagrid,peace_inverted,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00000925,freihand,unknown,3,imputed,train,2.0,
freihand_00029874,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00016123,freihand,unknown,3,imputed,train,2.0,
freihand_00008128,freihand,unknown,3,imputed,train,2.0,
67645dcf-1e89-4ae1-b870-36a7e180c651,hagrid,stop,5,imputed,train,1.0,
5c563338-82f3-42c4-9e1c-e6c148ccdc52,hagrid,three,5,imputed,train,1.0,
73cb9e8e-017c-4704-9159-cdb140957392,hagrid,one,5,imputed,train,1.0,
freihand_00011318,freihand,unknown,5,imputed,train,1.0,
1b8041b6-3cae-483d-9a80-05c5bf6fb512,hagrid,three,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00005247,freihand,unknown,10,imputed,train,2.0,
freihand_00028256,freihand,unknown,5,imputed,train,1.0,
freihand_00019867,freihand,unknown,4,imputed,train,1.0,
e6af3ad8-eac1-4ec1-98b1-8e9b8fedf1b2,hagrid,palm,10,imputed,train,2.0,
b30d5274-304c-49b5-a636-5d45d0113a50,hagrid,like,6,imputed,train,1.0,
freihand_00012616,freihand,unknown,3,imputed,train,2.0,
freihand_00000380,freihand,unknown,5,imputed,train,1.0,
freihand_00028536,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00027079,freihand,unknown,1,imputed,train,2.0,
freihand_00027193,freihand,unknown,1,imputed,train,2.0,
73614794-c937-4a58-9d16-93d2ef0d095c,hagrid,palm,10,imputed,train,2.0,
49537416-ad23-4f14-9e5d-b719ecb79a07,hagrid,peace_inverted,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00028268,freihand,unknown,6,imputed,train,1.0,
freihand_00007371,freihand,unknown,10,imputed,train,2.0,
64d3b270-b160-497d-ae58-3fe046c0fd31,hagrid,peace,10,imputed,train,2.0,
7462c88e-1420-4347-8e3e-8f79b3c31570,hagrid,rock,7,imputed,train,1.0,
freihand_00004527,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
3fd4a600-113a-4cc2-80fd-a05168edfb74,hagrid,three2,7,imputed,train,1.0,
freihand_00025680,freihand,unknown,10,imputed,train,2.0,
4844878d-cf4a-4e83-8317-9f9878823552,hagrid,three2,10,imputed,train,2.0,
2d778737-8b03-4bae-a198-ae70af40d40e,hagrid,stop_inverted,7,imputed,train,1.0,
freihand_00009075,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00010974,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
7031017a-97aa-4c05-a5e0-61615ac4a35c,hagrid,rock,8,imputed,train,1.0,color_jitter_dark_candidate
5fc9f92e-50b5-4fe0-a3e4-2093d819937f,hagrid,rock,4,imputed,train,1.0,
afc31dcc-3909-4c05-bf18-d889fd8799c6,hagrid,dislike,3,imputed,train,2.0,
f53325b1-ad8d-45c6-9121-eb9718945359,hagrid,one,5,imputed,train,1.0,
56d25e5c-b997-4a32-a155-d8c417a3005a,hagrid,stop_inverted,3,imputed,train,2.0,
freihand_00027652,freihand,unknown,4,imputed,train,1.0,
15dc41d7-9931-47c3-b5c2-da9f9984aa7b,hagrid,two_up_inverted,4,imputed,train,1.0,
freihand_00023795,freihand,unknown,7,imputed,train,1.0,
freihand_00003693,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
b9b9fca3-709b-4115-8701-b622437781a0,hagrid,two_up_inverted,2,imputed,train,2.0,
freihand_00024966,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
93ee97bf-52e8-4302-bbfd-8a97958038a3,hagrid,three2,5,imputed,train,1.0,
freihand_00028568,freihand,unknown,6,imputed,train,1.0,
freihand_00024885,freihand,unknown,10,imputed,train,2.0,
freihand_00006086,freihand,unknown,6,imputed,train,1.0,
d4fef96f-ecde-4d69-8b4b-b54c588e420e,hagrid,peace,2,imputed,train,2.0,
5195ed30-978d-4c80-8fa4-d7d0e561a975,hagrid,like,7,imputed,train,1.0,
freihand_00013372,freihand,unknown,2,imputed,train,2.0,
freihand_00027203,freihand,unknown,5,imputed,train,1.0,
2ca86c6e-fad1-4705-97d1-faa478fd5f67,hagrid,two_up_inverted,1,imputed,train,2.0,
freihand_00015599,freihand,unknown,7,imputed,train,1.0,
freihand_00019532,freihand,unknown,5,imputed,train,1.0,
freihand_00030451,freihand,unknown,2,imputed,train,2.0,
56f17b21-9c45-48ef-ac2c-df0792835101,hagrid,peace_inverted,4,imputed,train,1.0,
f053b09e-aac9-4487-9c63-3296c302f656,hagrid,one,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00001802,freihand,unknown,7,imputed,train,1.0,
f77a9284-7ce7-4906-903d-c8b7e5168724,hagrid,four,3,imputed,train,2.0,
freihand_00013364,freihand,unknown,6,imputed,train,1.0,
freihand_00004619,freihand,unknown,7,imputed,train,1.0,
7649313f-80df-45ac-a9ac-4b38c8acd5cc,hagrid,stop,5,imputed,train,1.0,
65e19531-780b-4a91-9ae3-e1cfe4f28380,hagrid,stop_inverted,10,imputed,train,2.0,
freihand_00010636,freihand,unknown,2,imputed,train,2.0,
0840f965-751e-46ef-a914-f963d75c8f3e,hagrid,ok,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00000532,freihand,unknown,3,imputed,train,2.0,
