sample_id,path_landmarks,label,condition,dataset,landmark_quality,mst,mst_origin,split
aa50fbab-d97f-4029-93d4-8d0a318339d0,data/processed/landmarks/hagrid/peace_inverted/aa50fbab-d97f-4029-93d4-8d0a318339d0.npy,peace_inverted,medio,hagrid,annotation_2d_projected,7,imputed,train
7e478ba7-938d-4cc8-a3e0-6bd39ba0d714,data/processed/landmarks/hagrid/two_up_inverted/7e478ba7-938d-4cc8-a3e0-6bd39ba0d714.npy,two_up_inverted,claro,hagrid,annotation_2d_projected,1,imputed,train
d8931920-9ccc-46bd-98fe-8007bbe9aef7,data/processed/landmarks/hagrid/three2/d8931920-9ccc-46bd-98fe-8007bbe9aef7.npy,three2,oscuro,hagrid,synthetic_gesture_mean,9,imputed,train
489a18f2-0665-4ef6-9a27-56720328251a,data/processed/landmarks/hagrid/call/489a18f2-0665-4ef6-9a27-56720328251a.npy,call,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00004647,data/processed/landmarks/freihand/00004647.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
00cd61bd-7697-44a0-9841-f95988314173,data/processed/landmarks/hagrid/palm/00cd61bd-7697-44a0-9841-f95988314173.npy,palm,claro,hagrid,annotation_2d_projected,1,imputed,train
freihand_00011345,data/processed/landmarks/freihand/00011345.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
02613d4b-1fad-4f32-818a-aaccc0d39f7a,data/processed/landmarks/hagrid/dislike/02613d4b-1fad-4f32-818a-aaccc0d39f7a.npy,dislike,claro,hagrid,annotation_2d_projected,1,imputed,train
freihand_00011880,data/processed/landmarks/freihand/00011880.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00001620,data/processed/landmarks/freihand/00001620.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
02bd891b-ba1e-40bd-a9ba-a8620c00aa3f,data/processed/landmarks/hagrid/fist/02bd891b-ba1e-40bd-a9ba-a8620c00aa3f.npy,fist,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00013936,data/processed/landmarks/freihand/00013936.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00005991,data/processed/landmarks/freihand/00005991.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00002340,data/processed/landmarks/freihand/00002340.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
3d81b2fb-22fe-4a2b-8419-7ef76ea8d6cb,data/processed/landmarks/hagrid/call/3d81b2fb-22fe-4a2b-8419-7ef76ea8d6cb.npy,call,claro,hagrid,annotation_2d_projected,1,imputed,train
freihand_00029654,data/processed/landmarks/freihand/00029654.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00005562,data/processed/landmarks/freihand/00005562.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
0f5762d2-c55c-4fc3-89dd-bf60b63fb295,data/processed/landmarks/hagrid/two_up/0f5762d2-c55c-4fc3-89dd-bf60b63fb295.npy,two_up,claro,hagrid,unknown_hagrid_quality,4,imputed,train
00eaa211-c22d-4806-95a9-a466fd776262,data/processed/landmarks/hagrid/one/00eaa211-c22d-4806-95a9-a466fd776262.npy,one,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00004458,data/processed/landmarks/freihand/00004458.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00006593,data/processed/landmarks/freihand/00006593.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00014196,data/processed/landmarks/freihand/00014196.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
0337edd6-1cb2-4093-a290-dc5f6f8ef2bd,data/processed/landmarks/hagrid/like/0337edd6-1cb2-4093-a290-dc5f6f8ef2bd.npy,like,oscuro,hagrid,annotation_2d_projected,10,imputed,train
14ad43a8-493c-4496-9e48-fe0cd5cd1e7b,data/processed/landmarks/hagrid/stop_inverted/14ad43a8-493c-4496-9e48-fe0cd5cd1e7b.npy,stop_inverted,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00014055,data/processed/landmarks/freihand/00014055.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
01a32780-812b-4d8b-90b4-4f0fb902448b,data/processed/landmarks/hagrid/dislike/01a32780-812b-4d8b-90b4-4f0fb902448b.npy,dislike,claro,hagrid,synthetic_gesture_mean,1,imputed,train
freihand_00011939,data/processed/landmarks/freihand/00011939.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00019236,data/processed/landmarks/freihand/00019236.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
freihand_00000868,data/processed/landmarks/freihand/00000868.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00008386,data/processed/landmarks/freihand/00008386.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
26f63046-7988-4781-9d1f-d3209c877fdf,data/processed/landmarks/hagrid/three2/26f63046-7988-4781-9d1f-d3209c877fdf.npy,three2,medio,hagrid,annotation_2d_projected,5,imputed,train
024a456e-134b-49d7-beb3-c208c376be93,data/processed/landmarks/hagrid/palm/024a456e-134b-49d7-beb3-c208c376be93.npy,palm,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00031476,data/processed/landmarks/freihand/00031476.npy,unknown,medio,freihand,real_3d_freihand,7,original,train
freihand_00028035,data/processed/landmarks/freihand/00028035.npy,unknown,medio,freihand,real_3d_freihand,7,imputed,train
b2a0df3f-333a-4c4f-97cf-a61c017cf950,data/processed/landmarks/hagrid/three2/b2a0df3f-333a-4c4f-97cf-a61c017cf950.npy,three2,oscuro,hagrid,annotation_2d_projected,10,imputed,train
01f4e491-ac86-4659-8b69-4cefa315238f,data/processed/landmarks/hagrid/peace/01f4e491-ac86-4659-8b69-4cefa315238f.npy,peace,claro,hagrid,annotation_2d_projected,2,imputed,train
02887c7f-4bac-411b-aeae-172b2e3d01ef,data/processed/landmarks/hagrid/dislike/02887c7f-4bac-411b-aeae-172b2e3d01ef.npy,dislike,oscuro,hagrid,annotation_2d_projected,10,imputed,train
3595e5fb-2c76-4f27-835e-60925af12d67,data/processed/landmarks/hagrid/three/3595e5fb-2c76-4f27-835e-60925af12d67.npy,three,claro,hagrid,unknown_hagrid_quality,2,imputed,train
freihand_00030873,data/processed/landmarks/freihand/00030873.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00016299,data/processed/landmarks/freihand/00016299.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
0435ef27-e7f2-40f3-abff-ccebf1b423f1,data/processed/landmarks/hagrid/like/0435ef27-e7f2-40f3-abff-ccebf1b423f1.npy,like,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00010090,data/processed/landmarks/freihand/00010090.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
02859656-e7e2-4e37-8d43-fa4eb2795f84,data/processed/landmarks/hagrid/dislike/02859656-e7e2-4e37-8d43-fa4eb2795f84.npy,dislike,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00008476,data/processed/landmarks/freihand/00008476.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
047a4713-aa9c-479d-9fdd-8edcd82b9d04,data/processed/landmarks/hagrid/rock/047a4713-aa9c-479d-9fdd-8edcd82b9d04.npy,rock,claro,hagrid,annotation_2d_projected,2,imputed,train
005a09d1-e64f-4eb8-8592-6085867e97da,data/processed/landmarks/hagrid/mute/005a09d1-e64f-4eb8-8592-6085867e97da.npy,mute,medio,hagrid,annotation_2d_projected,5,imputed,train
010f70e1-894b-428f-980b-733acf6560e9,data/processed/landmarks/hagrid/rock/010f70e1-894b-428f-980b-733acf6560e9.npy,rock,oscuro,hagrid,annotation_2d_projected,9,imputed,train
05c82aa4-98e3-4028-aeab-68f058cd5304,data/processed/landmarks/hagrid/ok/05c82aa4-98e3-4028-aeab-68f058cd5304.npy,ok,claro,hagrid,annotation_2d_projected,1,imputed,train
freihand_00010115,data/processed/landmarks/freihand/00010115.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
freihand_00004842,data/processed/landmarks/freihand/00004842.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
06ad0a42-ea5e-4c19-81d6-4976771d950f,data/processed/landmarks/hagrid/four/06ad0a42-ea5e-4c19-81d6-4976771d950f.npy,four,claro,hagrid,annotation_2d_projected,2,imputed,train
freihand_00009417,data/processed/landmarks/freihand/00009417.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00011766,data/processed/landmarks/freihand/00011766.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00024312,data/processed/landmarks/freihand/00024312.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
freihand_00027446,data/processed/landmarks/freihand/00027446.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
freihand_00001576,data/processed/landmarks/freihand/00001576.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
00d5944d-922c-4f56-bf60-2d9c4ade51a7,data/processed/landmarks/hagrid/dislike/00d5944d-922c-4f56-bf60-2d9c4ade51a7.npy,dislike,oscuro,hagrid,annotation_2d_projected,10,imputed,train
01f606f5-6e63-45df-baed-7e39b6eb1b22,data/processed/landmarks/hagrid/palm/01f606f5-6e63-45df-baed-7e39b6eb1b22.npy,palm,oscuro,hagrid,annotation_2d_projected,8,imputed,train
freihand_00001940,data/processed/landmarks/freihand/00001940.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00017025,data/processed/landmarks/freihand/00017025.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
42326f83-c770-4954-885c-d04fe4e51aef,data/processed/landmarks/hagrid/call/42326f83-c770-4954-885c-d04fe4e51aef.npy,call,oscuro,hagrid,annotation_2d_projected,8,imputed,train
05f3f0d3-928f-48c8-ae41-9603aa08c1cf,data/processed/landmarks/hagrid/fist/05f3f0d3-928f-48c8-ae41-9603aa08c1cf.npy,fist,oscuro,hagrid,annotation_2d_projected,8,imputed,train
04dc7103-22b4-4025-8a8b-7e48b78ca3c7,data/processed/landmarks/hagrid/mute/04dc7103-22b4-4025-8a8b-7e48b78ca3c7.npy,mute,claro,hagrid,annotation_2d_projected,2,imputed,train
03f2a288-e00f-4683-b41a-6a8f4296013a,data/processed/landmarks/hagrid/dislike/03f2a288-e00f-4683-b41a-6a8f4296013a.npy,dislike,claro,hagrid,unknown_hagrid_quality,2,imputed,train
freihand_00027734,data/processed/landmarks/freihand/00027734.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
0386da99-5ffd-494c-b3d9-f4e05cdcba99,data/processed/landmarks/hagrid/mute/0386da99-5ffd-494c-b3d9-f4e05cdcba99.npy,mute,medio,hagrid,annotation_2d_projected,6,imputed,train
05b2193c-b6dd-43de-a5a4-90941f67e066,data/processed/landmarks/hagrid/mute/05b2193c-b6dd-43de-a5a4-90941f67e066.npy,mute,medio,hagrid,annotation_2d_projected,6,imputed,train
freihand_00011728,data/processed/landmarks/freihand/00011728.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00005291,data/processed/landmarks/freihand/00005291.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
05b2193c-b6dd-43de-a5a4-90941f67e066,data/processed/landmarks/hagrid/mute/05b2193c-b6dd-43de-a5a4-90941f67e066.npy,mute,medio,hagrid,annotation_2d_projected,6,imputed,train
00178e16-e20c-4007-8114-1e8f5a001b3a,data/processed/landmarks/hagrid/stop/00178e16-e20c-4007-8114-1e8f5a001b3a.npy,stop,claro,hagrid,annotation_2d_projected,3,imputed,train
freihand_00026679,data/processed/landmarks/freihand/00026679.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
045b72f4-0e82-4494-a944-5dddb9c549a2,data/processed/landmarks/hagrid/ok/045b72f4-0e82-4494-a944-5dddb9c549a2.npy,ok,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00030806,data/processed/landmarks/freihand/00030806.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
f6240f34-79f9-4e14-b79a-c001c3503e00,data/processed/landmarks/hagrid/three2/f6240f34-79f9-4e14-b79a-c001c3503e00.npy,three2,oscuro,hagrid,annotation_2d_projected,8,imputed,train
freihand_00015743,data/processed/landmarks/freihand/00015743.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
06002854-e704-41c6-8f1c-782bcb5f5c74,data/processed/landmarks/hagrid/ok/06002854-e704-41c6-8f1c-782bcb5f5c74.npy,ok,claro,hagrid,annotation_2d_projected,1,imputed,train
freihand_00002557,data/processed/landmarks/freihand/00002557.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
02b4bcce-e166-4ddd-b7f3-8cf3e47c6f1a,data/processed/landmarks/hagrid/rock/02b4bcce-e166-4ddd-b7f3-8cf3e47c6f1a.npy,rock,oscuro,hagrid,annotation_2d_projected,9,imputed,train
033cdc3b-56db-45b5-b7ca-999884bbb341,data/processed/landmarks/hagrid/four/033cdc3b-56db-45b5-b7ca-999884bbb341.npy,four,claro,hagrid,annotation_2d_projected,1,imputed,train
6b5c854c-c228-4be5-b1ad-ada5a45eec00,data/processed/landmarks/hagrid/call/6b5c854c-c228-4be5-b1ad-ada5a45eec00.npy,call,claro,hagrid,unknown_hagrid_quality,2,imputed,train
freihand_00024080,data/processed/landmarks/freihand/00024080.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
05b7f77a-971c-451a-9af1-92947e6227c2,data/processed/landmarks/hagrid/like/05b7f77a-971c-451a-9af1-92947e6227c2.npy,like,oscuro,hagrid,annotation_2d_projected,8,imputed,train
freihand_00006905,data/processed/landmarks/freihand/00006905.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
268d912f-0616-4a55-81e1-9fa60460e00d,data/processed/landmarks/hagrid/peace_inverted/268d912f-0616-4a55-81e1-9fa60460e00d.npy,peace_inverted,claro,hagrid,annotation_2d_projected,3,imputed,train
29685b31-5309-4a35-9cbf-577214a9d353,data/processed/landmarks/hagrid/two_up_inverted/29685b31-5309-4a35-9cbf-577214a9d353.npy,two_up_inverted,oscuro,hagrid,annotation_2d_projected,9,imputed,train
freihand_00017512,data/processed/landmarks/freihand/00017512.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00022828,data/processed/landmarks/freihand/00022828.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
05c5f174-d1b6-4fc4-9e91-f34eb6d9dd03,data/processed/landmarks/hagrid/ok/05c5f174-d1b6-4fc4-9e91-f34eb6d9dd03.npy,ok,oscuro,hagrid,annotation_2d_projected,8,imputed,train
freihand_00012363,data/processed/landmarks/freihand/00012363.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
freihand_00031101,data/processed/landmarks/freihand/00031101.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
03efed3d-4f8c-4762-b594-2a14b944444f,data/processed/landmarks/hagrid/rock/03efed3d-4f8c-4762-b594-2a14b944444f.npy,rock,medio,hagrid,synthetic_gesture_mean,7,imputed,train
freihand_00012063,data/processed/landmarks/freihand/00012063.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
freihand_00010584,data/processed/landmarks/freihand/00010584.npy,unknown,medio,freihand,real_3d_freihand,6,original,train
06501ae5-ddc0-4df8-a0e5-b7044615b686,data/processed/landmarks/hagrid/peace/06501ae5-ddc0-4df8-a0e5-b7044615b686.npy,peace,oscuro,hagrid,annotation_2d_projected,8,imputed,train
freihand_00023575,data/processed/landmarks/freihand/00023575.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
02aecf1e-2724-40f6-8a59-5dfd307e0d34,data/processed/landmarks/hagrid/fist/02aecf1e-2724-40f6-8a59-5dfd307e0d34.npy,fist,claro,hagrid,annotation_2d_projected,4,imputed,train
freihand_00014682,data/processed/landmarks/freihand/00014682.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
0403a3a7-d2c5-4db4-940f-2f47e78e27a6,data/processed/landmarks/hagrid/fist/0403a3a7-d2c5-4db4-940f-2f47e78e27a6.npy,fist,claro,hagrid,annotation_2d_projected,1,imputed,train
freihand_00014911,data/processed/landmarks/freihand/00014911.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
053f0f9d-593b-44b0-a3e0-46c2761cee72,data/processed/landmarks/hagrid/one/053f0f9d-593b-44b0-a3e0-46c2761cee72.npy,one,claro,hagrid,annotation_2d_projected,1,imputed,train
freihand_00024497,data/processed/landmarks/freihand/00024497.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
1bc47689-d2dd-4eed-a3af-bd6c0a5327f7,data/processed/landmarks/hagrid/two_up_inverted/1bc47689-d2dd-4eed-a3af-bd6c0a5327f7.npy,two_up_inverted,medio,hagrid,annotation_2d_projected,6,imputed,train
freihand_00026216,data/processed/landmarks/freihand/00026216.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
41e0edc1-bafc-4093-b4c2-c3aa3c16ab53,data/processed/landmarks/hagrid/three/41e0edc1-bafc-4093-b4c2-c3aa3c16ab53.npy,three,oscuro,hagrid,annotation_2d_projected,9,imputed,train
043031bd-b8c7-4309-a165-4cdbcec8d5e8,data/processed/landmarks/hagrid/four/043031bd-b8c7-4309-a165-4cdbcec8d5e8.npy,four,oscuro,hagrid,annotation_2d_projected,9,imputed,train
02638d7e-ab64-45be-ad87-53fb0ac34762,data/processed/landmarks/hagrid/peace/02638d7e-ab64-45be-ad87-53fb0ac34762.npy,peace,medio,hagrid,annotation_2d_projected,5,imputed,train
069ce1c5-70fb-4dbf-8f7b-83a4037e79c2,data/processed/landmarks/hagrid/fist/069ce1c5-70fb-4dbf-8f7b-83a4037e79c2.npy,fist,medio,hagrid,annotation_2d_projected,7,imputed,train
00857019-2ed4-4723-9311-4654e8f1d03a,data/processed/landmarks/hagrid/stop/00857019-2ed4-4723-9311-4654e8f1d03a.npy,stop,claro,hagrid,annotation_2d_projected,4,imputed,train
freihand_00001079,data/processed/landmarks/freihand/00001079.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00004057,data/processed/landmarks/freihand/00004057.npy,unknown,oscuro,freihand,real_3d_freihand,8,imputed,train
freihand_00013189,data/processed/landmarks/freihand/00013189.npy,unknown,claro,freihand,real_3d_freihand,3,imputed,train
00509e79-f0b8-41ac-9ccc-86f1f11d8079,data/processed/landmarks/hagrid/stop/00509e79-f0b8-41ac-9ccc-86f1f11d8079.npy,stop,medio,hagrid,annotation_2d_projected,5,imputed,train
freihand_00007378,data/processed/landmarks/freihand/00007378.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00020024,data/processed/landmarks/freihand/00020024.npy,unknown,claro,freihand,real_3d_freihand,2,imputed,train
01804123-40d9-45c7-97a1-0954c940bd75,data/processed/landmarks/hagrid/stop/01804123-40d9-45c7-97a1-0954c940bd75.npy,stop,claro,hagrid,annotation_2d_projected,1,imputed,train
0288a78e-21b0-42f0-8217-b2e38323f83d,data/processed/landmarks/hagrid/one/0288a78e-21b0-42f0-8217-b2e38323f83d.npy,one,oscuro,hagrid,annotation_2d_projected,10,imputed,train
freihand_00022299,data/processed/landmarks/freihand/00022299.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
freihand_00008668,data/processed/landmarks/freihand/00008668.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
freihand_00020558,data/processed/landmarks/freihand/00020558.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
065fbc48-ff88-4d69-9716-c85b8eb4f34f,data/processed/landmarks/hagrid/fist/065fbc48-ff88-4d69-9716-c85b8eb4f34f.npy,fist,medio,hagrid,annotation_2d_projected,7,imputed,train
freihand_00003749,data/processed/landmarks/freihand/00003749.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00023796,data/processed/landmarks/freihand/00023796.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00001408,data/processed/landmarks/freihand/00001408.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
04cbe892-abae-4813-a102-04e66526b3a4,data/processed/landmarks/hagrid/like/04cbe892-abae-4813-a102-04e66526b3a4.npy,like,claro,hagrid,annotation_2d_projected,3,imputed,train
freihand_00024127,data/processed/landmarks/freihand/00024127.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
freihand_00024708,data/processed/landmarks/freihand/00024708.npy,unknown,oscuro,freihand,real_3d_freihand,9,imputed,train
00b64ffb-daf5-4e70-b28f-e837120a5e87,data/processed/landmarks/hagrid/dislike/00b64ffb-daf5-4e70-b28f-e837120a5e87.npy,dislike,medio,hagrid,unknown_hagrid_quality,6,imputed,train
055afec5-a9ed-4210-9270-9c6856247cb9,data/processed/landmarks/hagrid/ok/055afec5-a9ed-4210-9270-9c6856247cb9.npy,ok,medio,hagrid,annotation_2d_projected,5,imputed,train
0111e4e2-847b-46f4-99c5-0c8c43e3fa1b,data/processed/landmarks/hagrid/peace/0111e4e2-847b-46f4-99c5-0c8c43e3fa1b.npy,peace,medio,hagrid,synthetic_gesture_mean,6,imputed,train
freihand_00015801,data/processed/landmarks/freihand/00015801.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
1485b5ca-6c49-4095-9154-2ae2a4f89d5a,data/processed/landmarks/hagrid/three/1485b5ca-6c49-4095-9154-2ae2a4f89d5a.npy,three,oscuro,hagrid,annotation_2d_projected,9,imputed,train
freihand_00000891,data/processed/landmarks/freihand/00000891.npy,unknown,claro,freihand,real_3d_freihand,1,imputed,train
freihand_00024835,data/processed/landmarks/freihand/00024835.npy,unknown,medio,freihand,real_3d_freihand,5,imputed,train
freihand_00012442,data/processed/landmarks/freihand/00012442.npy,unknown,oscuro,freihand,real_3d_freihand,10,imputed,train
04dc7103-22b4-4025-8a8b-7e48b78ca3c7,data/processed/landmarks/hagrid/mute/04dc7103-22b4-4025-8a8b-7e48b78ca3c7.npy,mute,claro,hagrid,annotation_2d_projected,2,imputed,train
freihand_00024994,data/processed/landmarks/freihand/00024994.npy,unknown,medio,freihand,real_3d_freihand,5,original,train
freihand_00008607,data/processed/landmarks/freihand/00008607.npy,unknown,claro,freihand,real_3d_freihand,4,imputed,train
freihand_00029511,data/processed/landmarks/freihand/00029511.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
0237b8e9-f8e8-4fb5-bc74-69d3be5cf2bc,data/processed/landmarks/hagrid/fist/0237b8e9-f8e8-4fb5-bc74-69d3be5cf2bc.npy,fist,claro,hagrid,annotation_2d_projected,2,imputed,train
freihand_00020709,data/processed/landmarks/freihand/00020709.npy,unknown,medio,freihand,real_3d_freihand,6,imputed,train
0318f283-f7c2-4dba-87f4-194f5fbc570b,data/processed/landmarks/hagrid/mute/0318f283-f7c2-4dba-87f4-194f5fbc570b.npy,mute,claro,hagrid,annotation_2d_projected,1,imputed,train
