sample_id,source,gesture,mst,mst_origin,split,sampling_weight,augmentation_hint
26f63046-7988-4781-9d1f-d3209c877fdf,hagrid,three2,5,imputed,train,1.0,
0308eb7b-4896-4a28-acaa-f18727166576,hagrid,palm,10,imputed,train,3.0,
freihand_00031476,freihand,unknown,7,original,train,1.0,
freihand_00028035,freihand,unknown,7,imputed,train,1.0,
b2a0df3f-333a-4c4f-97cf-a61c017cf950,hagrid,three2,10,imputed,train,3.0,
01937fc1-f704-4421-9d13-83f06633a4d5,hagrid,peace,2,imputed,train,3.0,
02887c7f-4bac-411b-aeae-172b2e3d01ef,hagrid,dislike,10,imputed,train,3.0,
343ec356-544b-47cb-acc7-e7d0d0fd111e,hagrid,three,4,imputed,train,1.0,
freihand_00030877,freihand,unknown,3,imputed,train,3.0,
freihand_00016301,freihand,unknown,2,imputed,train,3.0,
04594c34-7c21-40e9-bdb9-932b5198bf8e,hagrid,like,10,imputed,train,3.0,
freihand_00010059,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
02859656-e7e2-4e37-8d43-fa4eb2795f84,hagrid,dislike,7,imputed,train,1.0,
freihand_00008476,freihand,unknown,6,original,train,1.0,
045062ee-0c2c-41d4-adc6-375af45d7e88,hagrid,rock,1,imputed,train,3.0,
005a09d1-e64f-4eb8-8592-6085867e97da,hagrid,mute,5,imputed,train,1.0,
025532b4-1070-4659-83de-a060aaa09bf2,hagrid,rock,9,imputed,train,1.0,color_jitter_dark_candidate
05c82aa4-98e3-4028-aeab-68f058cd5304,hagrid,ok,1,imputed,train,3.0,
freihand_00010115,freihand,unknown,5,original,train,1.0,
freihand_00004842,freihand,unknown,6,original,train,1.0,
07290fbc-6565-47ed-8879-8e2fdc5e8f28,hagrid,four,3,imputed,train,3.0,
freihand_00009385,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00011736,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00024322,freihand,unknown,4,original,train,1.0,
freihand_00027449,freihand,unknown,2,imputed,train,3.0,
freihand_00001576,freihand,unknown,6,original,train,1.0,
00d5944d-922c-4f56-bf60-2d9c4ade51a7,hagrid,dislike,10,imputed,train,3.0,
0299857b-abe1-4647-a8b6-c8006cf1123c,hagrid,palm,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00001942,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00017004,freihand,unknown,10,imputed,train,3.0,
42326f83-c770-4954-885c-d04fe4e51aef,hagrid,call,8,imputed,train,1.0,color_jitter_dark_candidate
063bb81b-8890-4687-84e8-b4968b7e69cb,hagrid,fist,9,imputed,train,1.0,color_jitter_dark_candidate
0525e102-255d-4518-93be-f9bda5978517,hagrid,mute,3,imputed,train,3.0,
03f2a288-e00f-4683-b41a-6a8f4296013a,hagrid,dislike,2,imputed,train,3.0,
freihand_00027737,freihand,unknown,2,imputed,train,3.0,
0386da99-5ffd-494c-b3d9-f4e05cdcba99,hagrid,mute,6,imputed,train,1.0,
05b2193c-b6dd-43de-a5a4-90941f67e066,hagrid,mute,6,imputed,train,1.0,
freihand_00011700,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00005285,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
05b2193c-b6dd-43de-a5a4-90941f67e066,hagrid,mute,6,imputed,train,1.0,
04e71991-caea-4ee3-975d-767fb5810887,hagrid,rock,4,imputed,train,1.0,
freihand_00026679,freihand,unknown,6,original,train,1.0,
0570bffa-a6c7-4d57-9cb4-eeeae0983527,hagrid,ok,10,imputed,train,3.0,
freihand_00030806,freihand,unknown,6,original,train,1.0,
f6240f34-79f9-4e14-b79a-c001c3503e00,hagrid,three2,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00015720,freihand,unknown,10,imputed,train,3.0,
06752c14-c847-4968-899f-4b219029776a,hagrid,ok,2,imputed,train,3.0,
freihand_00002557,freihand,unknown,10,imputed,train,3.0,
0338bdb9-138c-4bf4-9aa4-f50aa6c2f6bc,hagrid,rock,8,imputed,train,1.0,color_jitter_dark_candidate
033cdc3b-56db-45b5-b7ca-999884bbb341,hagrid,four,1,imputed,train,3.0,
69c8d6e4-e988-4758-9fe4-1cd3107b18c2,hagrid,call,3,imputed,train,3.0,
freihand_00024080,freihand,unknown,6,imputed,train,1.0,
060e140b-97a3-4700-94d1-e95c1ef598fb,hagrid,like,10,imputed,train,3.0,
freihand_00006905,freihand,unknown,1,imputed,train,3.0,
1f6c9584-5bae-4382-b3ec-a5470b2b9ddf,hagrid,peace_inverted,1,imputed,train,3.0,
29685b31-5309-4a35-9cbf-577214a9d353,hagrid,two_up_inverted,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00017514,freihand,unknown,1,imputed,train,3.0,
freihand_00022862,freihand,unknown,1,imputed,train,3.0,
06cd9ef9-7260-4b5a-a823-63a4f8098e0a,hagrid,ok,10,imputed,train,3.0,
freihand_00012363,freihand,unknown,6,original,train,1.0,
freihand_00031101,freihand,unknown,6,imputed,train,1.0,
03efed3d-4f8c-4762-b594-2a14b944444f,hagrid,rock,7,imputed,train,1.0,
freihand_00012059,freihand,unknown,1,imputed,train,3.0,
freihand_00010584,freihand,unknown,6,original,train,1.0,
05a6f421-55b4-4830-b393-a15e6e6c2dc4,hagrid,peace_inverted,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00023594,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
02b414f7-5d17-47fd-82b1-7b9c236906dd,hagrid,fist,4,imputed,train,1.0,
freihand_00014654,freihand,unknown,10,imputed,train,3.0,
0403a3a7-d2c5-4db4-940f-2f47e78e27a6,hagrid,fist,1,imputed,train,3.0,
freihand_00014925,freihand,unknown,3,imputed,train,3.0,
053f0f9d-593b-44b0-a3e0-46c2761cee72,hagrid,one,1,imputed,train,3.0,
freihand_00024504,freihand,unknown,10,imputed,train,3.0,
1bc47689-d2dd-4eed-a3af-bd6c0a5327f7,hagrid,two_up_inverted,6,imputed,train,1.0,
freihand_00026213,freihand,unknown,3,imputed,train,3.0,
0264faaa-a5e3-4187-8ede-11a7a73e2e11,hagrid,three2,9,imputed,train,1.0,color_jitter_dark_candidate
0464c869-19bf-4df6-a852-11ba85bc1fe7,hagrid,four,8,imputed,train,1.0,color_jitter_dark_candidate
02638d7e-ab64-45be-ad87-53fb0ac34762,hagrid,peace,5,imputed,train,1.0,
069ce1c5-70fb-4dbf-8f7b-83a4037e79c2,hagrid,fist,7,imputed,train,1.0,
004a59dd-34ce-43cf-b3c9-b6e42762ce60,hagrid,stop,4,imputed,train,1.0,
freihand_00001089,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00004032,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00013195,freihand,unknown,3,imputed,train,3.0,
00509e79-f0b8-41ac-9ccc-86f1f11d8079,hagrid,stop,5,imputed,train,1.0,
freihand_00007334,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00020049,freihand,unknown,4,imputed,train,1.0,
015c7450-7bf4-4667-afe2-0a86e4ee634c,hagrid,stop,3,imputed,train,3.0,
03487280-224f-490d-8e36-6c5f48e3d7a0,hagrid,one,10,imputed,train,3.0,
freihand_00022299,freihand,unknown,5,imputed,train,1.0,
freihand_00008625,freihand,unknown,10,imputed,train,3.0,
freihand_00020558,freihand,unknown,5,imputed,train,1.0,
065fbc48-ff88-4d69-9716-c85b8eb4f34f,hagrid,fist,7,imputed,train,1.0,
freihand_00003735,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00023813,freihand,unknown,2,imputed,train,3.0,
freihand_00001408,freihand,unknown,1,imputed,train,3.0,
051a711c-2d60-4e08-b86e-a3c6a7fdc73e,hagrid,like,1,imputed,train,3.0,
freihand_00024152,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00024720,freihand,unknown,10,imputed,train,3.0,
00b64ffb-daf5-4e70-b28f-e837120a5e87,hagrid,dislike,6,imputed,train,1.0,
055afec5-a9ed-4210-9270-9c6856247cb9,hagrid,ok,5,imputed,train,1.0,
0111e4e2-847b-46f4-99c5-0c8c43e3fa1b,hagrid,peace,6,imputed,train,1.0,
freihand_00015781,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
18be388a-2cda-488b-a114-8ac18a3f65ee,hagrid,three,10,imputed,train,3.0,
freihand_00000889,freihand,unknown,1,imputed,train,3.0,
freihand_00024835,freihand,unknown,5,imputed,train,1.0,
freihand_00012427,freihand,unknown,10,imputed,train,3.0,
0525e102-255d-4518-93be-f9bda5978517,hagrid,mute,3,imputed,train,3.0,
freihand_00024994,freihand,unknown,5,original,train,1.0,
freihand_00008604,freihand,unknown,1,imputed,train,3.0,
freihand_00029511,freihand,unknown,6,imputed,train,1.0,
0237b8e9-f8e8-4fb5-bc74-69d3be5cf2bc,hagrid,fist,2,imputed,train,3.0,
freihand_00020709,freihand,unknown,6,imputed,train,1.0,
034bb647-4e1a-460c-85db-b62482c101a1,hagrid,mute,2,imputed,train,3.0,
01b92aaf-000c-4b70-b681-87964194f349,hagrid,stop,6,imputed,train,1.0,
402ae956-e6fa-4427-8138-73367b2ef012,hagrid,stop_inverted,4,imputed,train,1.0,
f66f4adb-9849-4160-97db-5cd19f1caffe,hagrid,two_up,10,imputed,train,3.0,
0216a47b-325f-4a91-9375-f411d254d5f4,hagrid,ok,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00030537,freihand,unknown,2,imputed,train,3.0,
freihand_00003224,freihand,unknown,3,imputed,train,3.0,
05383de6-3220-44c6-a10b-b05a7a8b364e,hagrid,fist,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00000981,freihand,unknown,3,imputed,train,3.0,
freihand_00018171,freihand,unknown,1,imputed,train,3.0,
freihand_00026956,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00020182,freihand,unknown,5,original,train,1.0,
03efed3d-4f8c-4762-b594-2a14b944444f,hagrid,rock,7,imputed,train,1.0,
freihand_00021860,freihand,unknown,1,imputed,train,3.0,
freihand_00005829,freihand,unknown,1,imputed,train,3.0,
freihand_00003561,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
0182dc90-3c8f-46f1-8ebb-f7e40cedf8c7,hagrid,dislike,6,imputed,train,1.0,
freihand_00007205,freihand,unknown,2,imputed,train,3.0,
03b90a1c-0c5c-4d3d-93d2-cfbfabf5fd0f,hagrid,peace,5,imputed,train,1.0,
freihand_00031606,freihand,unknown,1,imputed,train,3.0,
freihand_00029949,freihand,unknown,7,imputed,train,1.0,
freihand_00003542,freihand,unknown,2,imputed,train,3.0,
freihand_00002092,freihand,unknown,10,imputed,train,3.0,
00d6f1ba-3f7b-4dbe-aa82-5ae6b75304d5,hagrid,stop,5,imputed,train,1.0,
freihand_00000733,freihand,unknown,5,original,train,1.0,
01f606f5-6e63-45df-baed-7e39b6eb1b22,hagrid,palm,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00029383,freihand,unknown,6,imputed,train,1.0,
3eeb973a-aa55-451e-a18e-168fac37b8d1,hagrid,call,5,imputed,train,1.0,
f24d8119-2a3e-4f47-b79e-009685b10c5d,hagrid,stop_inverted,3,imputed,train,3.0,
freihand_00012156,freihand,unknown,2,imputed,train,3.0,
05b97c20-fbb8-4172-8488-fdddfa356a96,hagrid,four,10,imputed,train,3.0,
freihand_00011005,freihand,unknown,10,imputed,train,3.0,
11ced830-0993-4f0c-99f4-e1ea047b3368,hagrid,stop_inverted,7,imputed,train,1.0,
004a59dd-34ce-43cf-b3c9-b6e42762ce60,hagrid,stop,4,imputed,train,1.0,
freihand_00008645,freihand,unknown,1,imputed,train,3.0,
00bf711f-e2cc-4cb5-b0ac-573198cd6455,hagrid,like,5,imputed,train,1.0,
02045b8a-fb75-4593-a692-b6dba12da0ee,hagrid,stop,3,imputed,train,3.0,
freihand_00024267,freihand,unknown,6,imputed,train,1.0,
freihand_00019271,freihand,unknown,3,imputed,train,3.0,
freihand_00000538,freihand,unknown,6,original,train,1.0,
05aec9fe-c6ea-4d5f-bb68-b6b34f277204,hagrid,ok,1,imputed,train,3.0,
freihand_00002712,freihand,unknown,3,imputed,train,3.0,
011f0406-c89a-480d-8bb5-bc2ead6bd586,hagrid,peace,10,imputed,train,3.0,
061820b2-271b-47d7-9691-5ba7e8a492cf,hagrid,ok,6,imputed,train,1.0,
0279a7d3-2be1-4e66-b8a2-18fc175fc5a1,hagrid,dislike,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00010236,freihand,unknown,10,imputed,train,3.0,
freihand_00019071,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00005235,freihand,unknown,2,imputed,train,3.0,
freihand_00001703,freihand,unknown,10,imputed,train,3.0,
c41b4b65-72e9-41da-b135-30179a80609e,hagrid,two_up_inverted,10,imputed,train,3.0,
freihand_00015203,freihand,unknown,4,imputed,train,1.0,
freihand_00004317,freihand,unknown,10,imputed,train,3.0,
06e6b6d9-92ad-4efd-b530-bf595608b314,hagrid,ok,7,imputed,train,1.0,
6d04c9c7-bd4d-4dbf-b4cc-278716bace9b,hagrid,peace_inverted,5,imputed,train,1.0,
freihand_00008803,freihand,unknown,1,imputed,train,3.0,
06d66a9d-bfbd-4a8a-a0ff-6c0f7e641118,hagrid,like,10,imputed,train,3.0,
19701ca6-02c2-4196-a452-04488736279e,hagrid,three,4,imputed,train,1.0,
freihand_00025315,freihand,unknown,5,original,train,1.0,
freihand_00020724,freihand,unknown,10,imputed,train,3.0,
freihand_00011225,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00022766,freihand,unknown,5,imputed,train,1.0,
freihand_00001506,freihand,unknown,10,imputed,train,3.0,
freihand_00014305,freihand,unknown,6,original,train,1.0,
freihand_00004925,freihand,unknown,10,imputed,train,3.0,
039b6543-0949-4199-b5c1-5f8546cebbbb,hagrid,one,10,imputed,train,3.0,
freihand_00021729,freihand,unknown,1,imputed,train,3.0,
177207c2-f7a7-449f-b751-5212f811fcac,hagrid,call,5,imputed,train,1.0,
00f91ea6-5ff4-4a61-99dd-6035c19bd7e3,hagrid,like,2,imputed,train,3.0,
5d7aed21-f8f1-4423-9943-91a5d15a1859,hagrid,two_up,4,imputed,train,1.0,
08102c7e-abd4-4514-a73c-029fc2ad5415,hagrid,like,5,imputed,train,1.0,
00aa12ba-852c-480f-ac8a-c9d67339d841,hagrid,rock,1,imputed,train,3.0,
20ef6b19-76a2-4a3e-8212-5ceef3d85047,hagrid,stop_inverted,7,imputed,train,1.0,
00857019-2ed4-4723-9311-4654e8f1d03a,hagrid,stop,4,imputed,train,1.0,
043031bd-b8c7-4309-a165-4cdbcec8d5e8,hagrid,four,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00013858,freihand,unknown,2,imputed,train,3.0,
freihand_00030008,freihand,unknown,6,original,train,1.0,
freihand_00013744,freihand,unknown,6,original,train,1.0,
freihand_00012619,freihand,unknown,3,imputed,train,3.0,
freihand_00018179,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
01c586e2-c05c-4a10-bca5-c340f69b2443,hagrid,dislike,5,imputed,train,1.0,
freihand_00007867,freihand,unknown,10,imputed,train,3.0,
freihand_00016471,freihand,unknown,7,original,train,1.0,
032e257f-54cc-461f-a148-cfca249111d5,hagrid,dislike,6,imputed,train,1.0,
00f46aea-67e3-47ec-8bb1-7db73c6e7792,hagrid,one,2,imputed,train,3.0,
066680a3-ffca-490e-943c-7938580b05f2,hagrid,dislike,2,imputed,train,3.0,
00ef3078-d903-4036-b822-2ccdffad11d0,hagrid,one,10,imputed,train,3.0,
freihand_00007304,freihand,unknown,10,imputed,train,3.0,
freihand_00019435,freihand,unknown,7,imputed,train,1.0,
63323c2e-07a1-486f-97fa-4f7d9f4268ae,hagrid,call,5,imputed,train,1.0,
00178e16-e20c-4007-8114-1e8f5a001b3a,hagrid,stop,3,imputed,train,3.0,
freihand_00007021,freihand,unknown,10,imputed,train,3.0,
05ee0c8b-1c53-488b-aaca-5afa80ca9f43,hagrid,mute,1,imputed,train,3.0,
freihand_00026507,freihand,unknown,2,imputed,train,3.0,
0c37a064-ce13-4a86-8ea2-21ca415443bb,hagrid,three2,5,imputed,train,1.0,
freihand_00021439,freihand,unknown,5,original,train,1.0,
0308eb7b-4896-4a28-acaa-f18727166576,hagrid,palm,10,imputed,train,3.0,
freihand_00023579,freihand,unknown,6,original,train,1.0,
06856d23-2213-461d-a504-b19c7ca15967,hagrid,fist,7,imputed,train,1.0,
freihand_00015132,freihand,unknown,10,imputed,train,3.0,
04e7d505-2df2-4049-9ae2-cd1aa88ba42d,hagrid,ok,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00007027,freihand,unknown,2,imputed,train,3.0,
freihand_00010915,freihand,unknown,1,imputed,train,3.0,
freihand_00018672,freihand,unknown,6,original,train,1.0,
freihand_00030638,freihand,unknown,3,imputed,train,3.0,
freihand_00007139,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00020018,freihand,unknown,6,imputed,train,1.0,
freihand_00018669,freihand,unknown,6,original,train,1.0,
freihand_00008152,freihand,unknown,3,imputed,train,3.0,
0180507d-61d2-41d3-bb32-21eed46839d9,hagrid,stop_inverted,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00005953,freihand,unknown,10,imputed,train,3.0,
freihand_00012884,freihand,unknown,6,original,train,1.0,
2189f935-9a18-460b-9228-1db04f7bc2bb,hagrid,two_up_inverted,5,imputed,train,1.0,
18be388a-2cda-488b-a114-8ac18a3f65ee,hagrid,three,10,imputed,train,3.0,
03c70265-cdf2-4764-bdc8-b23a0015b31a,hagrid,rock,1,imputed,train,3.0,
freihand_00016656,freihand,unknown,10,imputed,train,3.0,
71d7f2cf-a43c-453b-9ca8-e18ace2bed42,hagrid,two_up,7,imputed,train,1.0,
2170938b-ca55-4998-8c87-9c46808b7452,hagrid,three,3,imputed,train,3.0,
0310d0ef-c7a1-4eb9-b090-b10a381eef30,hagrid,two_up,5,imputed,train,1.0,
c2fd6279-e0dc-4633-9e96-ebc609a01a28,hagrid,two_up,7,imputed,train,1.0,
freihand_00011487,freihand,unknown,2,imputed,train,3.0,
6ec9c5a3-1517-4b71-89b2-99dd315a517c,hagrid,stop_inverted,1,imputed,train,3.0,
ad0b8773-3680-4d40-a229-699b8a64d8c1,hagrid,two_up_inverted,1,imputed,train,3.0,
freihand_00018255,freihand,unknown,10,imputed,train,3.0,
freihand_00015029,freihand,unknown,1,imputed,train,3.0,
a94e4c8a-b4be-41fb-9ce4-e87a4b4445a2,hagrid,peace_inverted,2,imputed,train,3.0,
04c6f15a-2c55-4d75-a015-dc8ac89c75f8,hagrid,peace,6,imputed,train,1.0,
freihand_00003717,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
018a33f7-5624-42c6-8686-964a3ae48311,hagrid,ok,1,imputed,train,3.0,
freihand_00004520,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00001653,freihand,unknown,10,imputed,train,3.0,
freihand_00021531,freihand,unknown,6,imputed,train,1.0,
freihand_00014953,freihand,unknown,1,imputed,train,3.0,
02da8b60-e28c-41c2-a290-f77e3d0043f9,hagrid,mute,10,imputed,train,3.0,
0143c110-538e-4653-981f-5971108eebd2,hagrid,ok,2,imputed,train,3.0,
freihand_00026408,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00000219,freihand,unknown,2,imputed,train,3.0,
freihand_00030491,freihand,unknown,6,original,train,1.0,
freihand_00028955,freihand,unknown,1,imputed,train,3.0,
f4108cc8-db94-448e-8178-d4418be74d20,hagrid,two_up_inverted,10,imputed,train,3.0,
freihand_00013047,freihand,unknown,1,imputed,train,3.0,
freihand_00024720,freihand,unknown,10,imputed,train,3.0,
8ae4000b-a65f-4bea-90c4-cf101869d87f,hagrid,two_up,2,imputed,train,3.0,
freihand_00008937,freihand,unknown,2,imputed,train,3.0,
freihand_00008709,freihand,unknown,10,imputed,train,3.0,
freihand_00011722,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
88cf984f-c50b-4f64-9dc9-0ebbadf5d4fa,hagrid,peace_inverted,3,imputed,train,3.0,
0179c9fb-2a7f-44ba-b513-ca22e80cb888,hagrid,ok,1,imputed,train,3.0,
024a456e-134b-49d7-beb3-c208c376be93,hagrid,palm,10,imputed,train,3.0,
freihand_00009668,freihand,unknown,1,imputed,train,3.0,
024a456e-134b-49d7-beb3-c208c376be93,hagrid,palm,10,imputed,train,3.0,
freihand_00022387,freihand,unknown,2,imputed,train,3.0,
2fd15650-ecad-4bb4-b290-d744be5ec7eb,hagrid,three,1,imputed,train,3.0,
00da9d0a-3c2b-4567-b062-efb14fb2338b,hagrid,stop,10,imputed,train,3.0,
0213d712-d3c5-4194-b82a-7047b152d766,hagrid,stop,10,imputed,train,3.0,
0675b913-aba4-451f-b326-ce93ed1f1c9e,hagrid,four,7,imputed,train,1.0,
0da8ed9e-0d13-4e04-8abd-607da9c1e93c,hagrid,call,8,imputed,train,1.0,color_jitter_dark_candidate
3fdd3e65-d4e9-4d9b-bb86-3f671c59100b,hagrid,three,7,imputed,train,1.0,
2201a084-b845-40d4-b356-6287d45682ac,hagrid,stop_inverted,1,imputed,train,3.0,
freihand_00002569,freihand,unknown,10,imputed,train,3.0,
freihand_00000482,freihand,unknown,3,imputed,train,3.0,
freihand_00015092,freihand,unknown,7,original,train,1.0,
fc07c33f-354b-497c-88cf-269be876e3b7,hagrid,two_up,7,imputed,train,1.0,
freihand_00001734,freihand,unknown,6,original,train,1.0,
1f6c9584-5bae-4382-b3ec-a5470b2b9ddf,hagrid,peace_inverted,1,imputed,train,3.0,
freihand_00027579,freihand,unknown,6,original,train,1.0,
freihand_00023070,freihand,unknown,7,imputed,train,1.0,
1f7231c5-fc53-443e-a7b9-4bd34e5ea330,hagrid,peace_inverted,6,imputed,train,1.0,
1bdd27c4-c152-4e05-9d9e-cba684a85ba7,hagrid,three2,6,imputed,train,1.0,
freihand_00013179,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00001837,freihand,unknown,10,imputed,train,3.0,
freihand_00016772,freihand,unknown,2,imputed,train,3.0,
freihand_00024463,freihand,unknown,5,original,train,1.0,
2f4ab906-e462-42e0-ad23-fe37b7def80b,hagrid,call,1,imputed,train,3.0,
freihand_00030121,freihand,unknown,5,original,train,1.0,
freihand_00012522,freihand,unknown,4,imputed,train,1.0,
088b9bc4-a726-43dd-948f-cd660132bf3a,hagrid,three2,7,imputed,train,1.0,
135c60d5-0a1c-44c5-8fa0-ee7ca6862d6c,hagrid,call,6,imputed,train,1.0,
5cb21a04-a696-4218-8360-42579db02a5a,hagrid,two_up,5,imputed,train,1.0,
freihand_00028843,freihand,unknown,3,imputed,train,3.0,
freihand_00021854,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
