sample_id,source,gesture,mst,mst_origin,split,sampling_weight,augmentation_hint
freihand_00026223,freihand,unknown,6,original,train,1.0,
freihand_00021436,freihand,unknown,2,imputed,train,2.0,
freihand_00005183,freihand,unknown,1,imputed,train,2.0,
freihand_00020375,freihand,unknown,6,imputed,train,1.0,
freihand_00008229,freihand,unknown,3,imputed,train,2.0,
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00020537,freihand,unknown,7,original,train,1.0,
freihand_00029316,freihand,unknown,2,imputed,train,2.0,
freihand_00009289,freihand,unknown,2,imputed,train,2.0,
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00027757,freihand,unknown,3,imputed,train,2.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
palm_0001.jpg,hagrid,palm,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00025733,freihand,unknown,2,imputed,train,2.0,
freihand_00013217,freihand,unknown,2,imputed,train,2.0,
fist_0002.jpg,hagrid,fist,6,imputed,train,1.0,
freihand_00011427,freihand,unknown,5,original,train,1.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
freihand_00002759,freihand,unknown,4,imputed,train,1.0,
palm_0004.jpg,hagrid,palm,8,imputed,train,1.0,color_jitter_dark_candidate
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00002797,freihand,unknown,6,original,train,1.0,
freihand_00009453,freihand,unknown,10,imputed,train,2.0,
palm_0002.jpg,hagrid,palm,3,imputed,train,2.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
palm_0005.jpg,hagrid,palm,1,imputed,train,2.0,
palm_0008.jpg,hagrid,palm,3,imputed,train,2.0,
freihand_00010341,freihand,unknown,6,original,train,1.0,
freihand_00026152,freihand,unknown,1,imputed,train,2.0,
freihand_00028316,freihand,unknown,10,imputed,train,2.0,
fist_0002.jpg,hagrid,fist,6,imputed,train,1.0,
palm_0003.jpg,hagrid,palm,7,imputed,train,1.0,
freihand_00017176,freihand,unknown,3,imputed,train,2.0,
freihand_00000614,freihand,unknown,5,original,train,1.0,
palm_0005.jpg,hagrid,palm,1,imputed,train,2.0,
freihand_00010264,freihand,unknown,3,imputed,train,2.0,
freihand_00022966,freihand,unknown,5,imputed,train,1.0,
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00016042,freihand,unknown,10,imputed,train,2.0,
freihand_00022432,freihand,unknown,7,original,train,1.0,
freihand_00001981,freihand,unknown,1,imputed,train,2.0,
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00009154,freihand,unknown,1,imputed,train,2.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00011205,freihand,unknown,3,imputed,train,2.0,
freihand_00014232,freihand,unknown,3,imputed,train,2.0,
fist_0005.jpg,hagrid,fist,5,imputed,train,1.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
freihand_00007188,freihand,unknown,7,original,train,1.0,
fist_0001.jpg,hagrid,fist,4,imputed,train,1.0,
freihand_00003591,freihand,unknown,10,imputed,train,2.0,
freihand_00009207,freihand,unknown,2,imputed,train,2.0,
freihand_00031993,freihand,unknown,10,imputed,train,2.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
freihand_00005129,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00031302,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
palm_0005.jpg,hagrid,palm,1,imputed,train,2.0,
freihand_00022876,freihand,unknown,1,imputed,train,2.0,
freihand_00006151,freihand,unknown,5,original,train,1.0,
freihand_00016047,freihand,unknown,1,imputed,train,2.0,
fist_0002.jpg,hagrid,fist,6,imputed,train,1.0,
fist_0005.jpg,hagrid,fist,5,imputed,train,1.0,
freihand_00029490,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00010503,freihand,unknown,4,imputed,train,1.0,
palm_0003.jpg,hagrid,palm,7,imputed,train,1.0,
freihand_00023740,freihand,unknown,5,imputed,train,1.0,
freihand_00000091,freihand,unknown,2,imputed,train,2.0,
freihand_00032247,freihand,unknown,3,imputed,train,2.0,
freihand_00010877,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00000622,freihand,unknown,2,imputed,train,2.0,
freihand_00018099,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00004685,freihand,unknown,6,original,train,1.0,
freihand_00022851,freihand,unknown,5,imputed,train,1.0,
palm_0002.jpg,hagrid,palm,3,imputed,train,2.0,
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0003.jpg,hagrid,palm,7,imputed,train,1.0,
freihand_00010595,freihand,unknown,10,imputed,train,2.0,
freihand_00026947,freihand,unknown,5,imputed,train,1.0,
freihand_00004890,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00030197,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00019634,freihand,unknown,10,imputed,train,2.0,
freihand_00025100,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00015857,freihand,unknown,3,imputed,train,2.0,
palm_0004.jpg,hagrid,palm,8,imputed,train,1.0,color_jitter_dark_candidate
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00024978,freihand,unknown,1,imputed,train,2.0,
freihand_00005129,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00031923,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
fist_0002.jpg,hagrid,fist,6,imputed,train,1.0,
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00001738,freihand,unknown,10,imputed,train,2.0,
freihand_00004706,freihand,unknown,10,imputed,train,2.0,
fist_0002.jpg,hagrid,fist,6,imputed,train,1.0,
freihand_00025752,freihand,unknown,3,imputed,train,2.0,
freihand_00004459,freihand,unknown,2,imputed,train,2.0,
freihand_00027480,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00022522,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
palm_0004.jpg,hagrid,palm,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00005961,freihand,unknown,5,original,train,1.0,
palm_0002.jpg,hagrid,palm,3,imputed,train,2.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
freihand_00016379,freihand,unknown,10,imputed,train,2.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00012582,freihand,unknown,7,original,train,1.0,
freihand_00004038,freihand,unknown,6,original,train,1.0,
freihand_00004554,freihand,unknown,10,imputed,train,2.0,
freihand_00022545,freihand,unknown,10,imputed,train,2.0,
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00013864,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
freihand_00001950,freihand,unknown,10,imputed,train,2.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0003.jpg,hagrid,palm,7,imputed,train,1.0,
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00030245,freihand,unknown,4,imputed,train,1.0,
palm_0008.jpg,hagrid,palm,3,imputed,train,2.0,
freihand_00023971,freihand,unknown,4,imputed,train,1.0,
palm_0005.jpg,hagrid,palm,1,imputed,train,2.0,
palm_0002.jpg,hagrid,palm,3,imputed,train,2.0,
freihand_00025426,freihand,unknown,10,imputed,train,2.0,
freihand_00015158,freihand,unknown,2,imputed,train,2.0,
fist_0001.jpg,hagrid,fist,4,imputed,train,1.0,
palm_0003.jpg,hagrid,palm,7,imputed,train,1.0,
freihand_00024708,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
fist_0005.jpg,hagrid,fist,5,imputed,train,1.0,
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00010697,freihand,unknown,10,imputed,train,2.0,
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
fist_0005.jpg,hagrid,fist,5,imputed,train,1.0,
freihand_00017136,freihand,unknown,2,imputed,train,2.0,
freihand_00026984,freihand,unknown,7,imputed,train,1.0,
freihand_00011909,freihand,unknown,7,original,train,1.0,
freihand_00010925,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
palm_0005.jpg,hagrid,palm,1,imputed,train,2.0,
freihand_00001994,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00012156,freihand,unknown,2,imputed,train,2.0,
palm_0001.jpg,hagrid,palm,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00011746,freihand,unknown,7,original,train,1.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00028602,freihand,unknown,5,original,train,1.0,
palm_0004.jpg,hagrid,palm,8,imputed,train,1.0,color_jitter_dark_candidate
fist_0005.jpg,hagrid,fist,5,imputed,train,1.0,
freihand_00030380,freihand,unknown,10,imputed,train,2.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
freihand_00009875,freihand,unknown,7,original,train,1.0,
freihand_00015719,freihand,unknown,3,imputed,train,2.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
freihand_00024318,freihand,unknown,6,original,train,1.0,
freihand_00022020,freihand,unknown,5,imputed,train,1.0,
freihand_00026655,freihand,unknown,6,imputed,train,1.0,
freihand_00018578,freihand,unknown,5,original,train,1.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
palm_0001.jpg,hagrid,palm,9,imputed,train,1.0,color_jitter_dark_candidate
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00031486,freihand,unknown,6,original,train,1.0,
palm_0003.jpg,hagrid,palm,7,imputed,train,1.0,
freihand_00007664,freihand,unknown,10,imputed,train,2.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
freihand_00009203,freihand,unknown,2,imputed,train,2.0,
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00016214,freihand,unknown,1,imputed,train,2.0,
freihand_00008474,freihand,unknown,6,original,train,1.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
palm_0004.jpg,hagrid,palm,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00013420,freihand,unknown,6,original,train,1.0,
fist_0001.jpg,hagrid,fist,4,imputed,train,1.0,
palm_0003.jpg,hagrid,palm,7,imputed,train,1.0,
freihand_00004789,freihand,unknown,6,original,train,1.0,
freihand_00010382,freihand,unknown,4,imputed,train,1.0,
freihand_00003617,freihand,unknown,6,original,train,1.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
fist_0002.jpg,hagrid,fist,6,imputed,train,1.0,
freihand_00005556,freihand,unknown,2,imputed,train,2.0,
fist_0005.jpg,hagrid,fist,5,imputed,train,1.0,
freihand_00023623,freihand,unknown,5,original,train,1.0,
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
palm_0004.jpg,hagrid,palm,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00015889,freihand,unknown,6,original,train,1.0,
palm_0001.jpg,hagrid,palm,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00006300,freihand,unknown,5,original,train,1.0,
freihand_00002313,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
palm_0004.jpg,hagrid,palm,8,imputed,train,1.0,color_jitter_dark_candidate
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00012845,freihand,unknown,5,original,train,1.0,
freihand_00020193,freihand,unknown,7,imputed,train,1.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
palm_0002.jpg,hagrid,palm,3,imputed,train,2.0,
freihand_00016686,freihand,unknown,5,original,train,1.0,
palm_0005.jpg,hagrid,palm,1,imputed,train,2.0,
freihand_00032076,freihand,unknown,5,imputed,train,1.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
freihand_00031120,freihand,unknown,3,imputed,train,2.0,
freihand_00010618,freihand,unknown,10,imputed,train,2.0,
freihand_00016560,freihand,unknown,3,imputed,train,2.0,
freihand_00005122,freihand,unknown,10,imputed,train,2.0,
freihand_00010202,freihand,unknown,4,imputed,train,1.0,
freihand_00008665,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00009746,freihand,unknown,3,imputed,train,2.0,
freihand_00007031,freihand,unknown,2,imputed,train,2.0,
palm_0001.jpg,hagrid,palm,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00027595,freihand,unknown,6,original,train,1.0,
freihand_00026371,freihand,unknown,5,original,train,1.0,
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00004012,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00013196,freihand,unknown,7,original,train,1.0,
palm_0001.jpg,hagrid,palm,9,imputed,train,1.0,color_jitter_dark_candidate
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
freihand_00014999,freihand,unknown,1,imputed,train,2.0,
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00028005,freihand,unknown,2,imputed,train,2.0,
freihand_00002322,freihand,unknown,5,original,train,1.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0002.jpg,hagrid,palm,3,imputed,train,2.0,
freihand_00031580,freihand,unknown,1,imputed,train,2.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
freihand_00018312,freihand,unknown,10,imputed,train,2.0,
freihand_00011340,freihand,unknown,10,imputed,train,2.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
fist_0005.jpg,hagrid,fist,5,imputed,train,1.0,
palm_0005.jpg,hagrid,palm,1,imputed,train,2.0,
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
fist_0005.jpg,hagrid,fist,5,imputed,train,1.0,
freihand_00006601,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00032199,freihand,unknown,2,imputed,train,2.0,
fist_0001.jpg,hagrid,fist,4,imputed,train,1.0,
freihand_00008248,freihand,unknown,5,original,train,1.0,
freihand_00031854,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00013560,freihand,unknown,3,imputed,train,2.0,
freihand_00029771,freihand,unknown,5,imputed,train,1.0,
palm_0005.jpg,hagrid,palm,1,imputed,train,2.0,
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
palm_0002.jpg,hagrid,palm,3,imputed,train,2.0,
palm_0003.jpg,hagrid,palm,7,imputed,train,1.0,
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00008975,freihand,unknown,6,original,train,1.0,
freihand_00025938,freihand,unknown,7,original,train,1.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
freihand_00007663,freihand,unknown,1,imputed,train,2.0,
freihand_00017755,freihand,unknown,7,original,train,1.0,
freihand_00029276,freihand,unknown,7,original,train,1.0,
fist_0005.jpg,hagrid,fist,5,imputed,train,1.0,
freihand_00012582,freihand,unknown,7,original,train,1.0,
freihand_00017696,freihand,unknown,5,original,train,1.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
palm_0005.jpg,hagrid,palm,1,imputed,train,2.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
fist_0005.jpg,hagrid,fist,5,imputed,train,1.0,
freihand_00025982,freihand,unknown,10,imputed,train,2.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
freihand_00020251,freihand,unknown,6,original,train,1.0,
freihand_00002946,freihand,unknown,1,imputed,train,2.0,
freihand_00011255,freihand,unknown,3,imputed,train,2.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00024611,freihand,unknown,9,original,train,1.0,color_jitter_dark_candidate
freihand_00012009,freihand,unknown,7,original,train,1.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0005.jpg,hagrid,palm,1,imputed,train,2.0,
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00008680,freihand,unknown,10,imputed,train,2.0,
freihand_00007394,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00005445,freihand,unknown,1,imputed,train,2.0,
palm_0002.jpg,hagrid,palm,3,imputed,train,2.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
fist_0001.jpg,hagrid,fist,4,imputed,train,1.0,
freihand_00013896,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00008741,freihand,unknown,6,original,train,1.0,
freihand_00000261,freihand,unknown,1,imputed,train,2.0,
freihand_00020577,freihand,unknown,7,imputed,train,1.0,
fist_0005.jpg,hagrid,fist,5,imputed,train,1.0,
fist_0002.jpg,hagrid,fist,6,imputed,train,1.0,
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
fist_0001.jpg,hagrid,fist,4,imputed,train,1.0,
freihand_00021245,freihand,unknown,6,imputed,train,1.0,
fist_0002.jpg,hagrid,fist,6,imputed,train,1.0,
freihand_00003363,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
fist_0005.jpg,hagrid,fist,5,imputed,train,1.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00019552,freihand,unknown,10,imputed,train,2.0,
freihand_00003871,freihand,unknown,5,original,train,1.0,
freihand_00006452,freihand,unknown,4,imputed,train,1.0,
freihand_00027058,freihand,unknown,7,original,train,1.0,
freihand_00021689,freihand,unknown,7,original,train,1.0,
freihand_00011416,freihand,unknown,5,original,train,1.0,
palm_0006.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00001753,freihand,unknown,10,imputed,train,2.0,
palm_0002.jpg,hagrid,palm,3,imputed,train,2.0,
freihand_00022982,freihand,unknown,6,imputed,train,1.0,
fist_0005.jpg,hagrid,fist,5,imputed,train,1.0,
freihand_00007169,freihand,unknown,3,imputed,train,2.0,
fist_0001.jpg,hagrid,fist,4,imputed,train,1.0,
freihand_00023528,freihand,unknown,6,imputed,train,1.0,
freihand_00024517,freihand,unknown,10,imputed,train,2.0,
freihand_00031922,freihand,unknown,5,imputed,train,1.0,
freihand_00002012,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00017735,freihand,unknown,8,original,train,1.0,color_jitter_dark_candidate
freihand_00022325,freihand,unknown,5,imputed,train,1.0,
freihand_00009557,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00012124,freihand,unknown,10,imputed,train,2.0,
freihand_00020004,freihand,unknown,6,imputed,train,1.0,
freihand_00016739,freihand,unknown,7,original,train,1.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
palm_0002.jpg,hagrid,palm,3,imputed,train,2.0,
freihand_00009058,freihand,unknown,1,imputed,train,2.0,
freihand_00004786,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00024071,freihand,unknown,7,imputed,train,1.0,
freihand_00019950,freihand,unknown,4,imputed,train,1.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
freihand_00021859,freihand,unknown,10,imputed,train,2.0,
freihand_00017789,freihand,unknown,2,imputed,train,2.0,
freihand_00013552,freihand,unknown,2,imputed,train,2.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
freihand_00008601,freihand,unknown,6,original,train,1.0,
fist_0005.jpg,hagrid,fist,5,imputed,train,1.0,
palm_0003.jpg,hagrid,palm,7,imputed,train,1.0,
palm_0004.jpg,hagrid,palm,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00001903,freihand,unknown,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00023862,freihand,unknown,5,imputed,train,1.0,
freihand_00012051,freihand,unknown,6,original,train,1.0,
freihand_00029616,freihand,unknown,3,imputed,train,2.0,
fist_0002.jpg,hagrid,fist,6,imputed,train,1.0,
palm_0001.jpg,hagrid,palm,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00000335,freihand,unknown,3,imputed,train,2.0,
freihand_00022879,freihand,unknown,7,original,train,1.0,
freihand_00004333,freihand,unknown,5,original,train,1.0,
palm_0004.jpg,hagrid,palm,8,imputed,train,1.0,color_jitter_dark_candidate
freihand_00032492,freihand,unknown,7,original,train,1.0,
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0002.jpg,hagrid,palm,3,imputed,train,2.0,
freihand_00017789,freihand,unknown,2,imputed,train,2.0,
freihand_00027314,freihand,unknown,3,imputed,train,2.0,
freihand_00005123,freihand,unknown,5,original,train,1.0,
freihand_00027549,freihand,unknown,2,imputed,train,2.0,
palm_0008.jpg,hagrid,palm,3,imputed,train,2.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
freihand_00003016,freihand,unknown,2,imputed,train,2.0,
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00014656,freihand,unknown,10,imputed,train,2.0,
freihand_00030892,freihand,unknown,6,imputed,train,1.0,
freihand_00017803,freihand,unknown,9,imputed,train,1.0,color_jitter_dark_candidate
freihand_00010711,freihand,unknown,4,imputed,train,1.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00027929,freihand,unknown,5,imputed,train,1.0,
fist_0002.jpg,hagrid,fist,6,imputed,train,1.0,
palm_0003.jpg,hagrid,palm,7,imputed,train,1.0,
palm_0003.jpg,hagrid,palm,7,imputed,train,1.0,
palm_0003.jpg,hagrid,palm,7,imputed,train,1.0,
fist_0002.jpg,hagrid,fist,6,imputed,train,1.0,
freihand_00027915,freihand,unknown,7,original,train,1.0,
freihand_00015282,freihand,unknown,5,original,train,1.0,
palm_0003.jpg,hagrid,palm,7,imputed,train,1.0,
palm_0008.jpg,hagrid,palm,3,imputed,train,2.0,
freihand_00000160,freihand,unknown,7,original,train,1.0,
palm_0002.jpg,hagrid,palm,3,imputed,train,2.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
freihand_00011226,freihand,unknown,3,imputed,train,2.0,
freihand_00027092,freihand,unknown,6,original,train,1.0,
fist_0004.jpg,hagrid,fist,3,imputed,train,2.0,
freihand_00030925,freihand,unknown,2,imputed,train,2.0,
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0001.jpg,hagrid,palm,9,imputed,train,1.0,color_jitter_dark_candidate
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
fist_0002.jpg,hagrid,fist,6,imputed,train,1.0,
freihand_00030548,freihand,unknown,10,imputed,train,2.0,
freihand_00012736,freihand,unknown,4,imputed,train,1.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00015977,freihand,unknown,1,imputed,train,2.0,
fist_0002.jpg,hagrid,fist,6,imputed,train,1.0,
palm_0008.jpg,hagrid,palm,3,imputed,train,2.0,
freihand_00013670,freihand,unknown,3,imputed,train,2.0,
fist_0002.jpg,hagrid,fist,6,imputed,train,1.0,
freihand_00030345,freihand,unknown,2,imputed,train,2.0,
palm_0002.jpg,hagrid,palm,3,imputed,train,2.0,
fist_0003.jpg,hagrid,fist,10,imputed,train,2.0,
palm_0009.jpg,hagrid,palm,6,imputed,train,1.0,
freihand_00032049,freihand,unknown,10,imputed,train,2.0,
palm_0007.jpg,hagrid,palm,10,imputed,train,2.0,
freihand_00001552,freihand,unknown,10,imputed,train,2.0,
freihand_00024321,freihand,unknown,6,original,train,1.0,
palm_0010.jpg,hagrid,palm,10,imputed,train,2.0,
palm_0003.jpg,hagrid,palm,7,imputed,train,1.0,
freihand_00014585,freihand,unknown,1,imputed,train,2.0,
freihand_00002341,freihand,unknown,1,imputed,train,2.0,
freihand_00028252,freihand,unknown,5,imputed,train,1.0,
freihand_00021572,freihand,unknown,4,imputed,train,1.0,
